Date,Close/Last,Volume,Open,High,Low
08/26/2013,1654,2091,1654.5,1655.5,1654
08/23/2013,1661.4,1307792,1661.25,1662.75,1650.5
08/22/2013,1655,1522,1655.5,1655.5,1654.5
08/21/2013,1634.25,3524,1635,1635.75,1634
08/20/2013,1651.25,1567,1651,1651.5,1650.5
08/19/2013,1645,4160,1644.25,1646,1644
08/16/2013,1651.1,1737043,1651,1662,1649.5
08/15/2013,1656.5,4185,1654.75,1657,1654.5
08/14/2013,1678.5,8244,1680.5,1680.75,1677
08/13/2013,1691.5,2676,1691.5,1692,1690.75
08/12/2013,1688,2697,1688,1688.5,1687.5
08/09/2013,1686.2,1662548,1685.75,1696.25,1682.5
08/08/2013,1694.75,1747,1694,1695,1693.75
08/07/2013,1688.5,1752,1688.75,1688.75,1688.25
08/06/2013,1692.5,1716,1692.75,1693.5,1692.5
08/05/2013,1700.5,2921,1701.25,1701.5,1700.25
08/02/2013,1704,1212563,1704,1705,1695.75
08/01/2013,1701.5,2309,1702.25,1702.5,1701.25
07/31/2013,1685.5,3335,1685.5,1686.25,1685
07/30/2013,1684,1433,1684,1684.25,1683.5
07/29/2013,1682.5,470,1682.25,1682.5,1682
07/26/2013,1686.6,1390742,1686.75,1689,1670.5
07/25/2013,1685.25,1676,1685.75,1686,1685
07/24/2013,1683.5,2032,1684,1684,1683
07/23/2013,1687.75,2132,1689.5,1689.75,1687.75
07/22/2013,1691.25,2016,1690.5,1691.75,1690.25
07/19/2013,1689.5,1145701,1689.75,1690.5,1675.25
07/18/2013,1680,3460,1680,1680.5,1679.5
07/17/2013,1676.75,1560,1676.75,1677,1676
07/16/2013,1672,2239,1671.75,1672.75,1671.25
07/15/2013,1678,1902,1677.75,1678.5,1677.25
07/12/2013,1670.3,1143063,1670.25,1674.25,1666.25
07/11/2013,1669.75,2074,1669,1670.75,1669
07/10/2013,1659,16304,1658.25,1660.75,1657.5
07/09/2013,1647.25,1409,1647,1647.5,1646.75
07/08/2013,1636.25,1663,1636.75,1636.75,1636
07/05/2013,1627.3,1718919,1628.25,1630.75,1608.25
07/04/2013,1609.1,N/A,1609.1,1609.1,1609.1
07/03/2013,1609.1,897,1609,1610,1608.5
07/02/2013,1607.25,2154,1607,1608,1606.75
07/01/2013,1607.5,1290,1606.75,1607.75,1606.25
06/28/2013,1599.3,2142570,1598.25,1614.5,1594.25
06/27/2013,1607,1805,1606.25,1607,1605.5
06/26/2013,1596,1751,1596.75,1597,1595.5
06/25/2013,1579.5,1906,1580.25,1580.75,1579.25
06/24/2013,1568.25,4044,1566.5,1568.5,1566.25
06/21/2013,1584.1,2972972,1583.75,1597.25,1570.5
06/20/2013,1585.5,7681,1584.25,1586,1584
06/19/2013,1621.75,4277,1620.75,1622.75,1620.75
06/18/2013,1647,1593,1646.5,1647.25,1646.25
06/17/2013,1641,445,1640.75,1641,1640
06/14/2013,1624.3,1034966,1624.5,1640.75,1623.25
06/13/2013,1639,3919,1637.75,1639.5,1637.25
06/12/2013,1611,2070,1610.75,1612,1610.5
06/11/2013,1627.5,2261,1627.5,1628.25,1627
06/10/2013,1641.75,1793,1642,1642.5,1641.5
06/07/2013,1638.6,2371498,1639.5,1644,1618
06/06/2013,1621.75,2507,1622,1622.5,1621.5
06/05/2013,1607,4371,1608.5,1609.5,1606.75
06/04/2013,1630.75,2298,1629.25,1631,1628.5
06/03/2013,1635.75,1484,1635.75,1636.25,1635.25
05/31/2013,1629,2554826,1629,1658,1626.25
05/30/2013,1653.25,2085,1653.75,1654,1652.75
05/29/2013,1645.75,2174,1646.5,1647,1645.25
05/28/2013,1653,6060,1654.25,1655.25,1652.75
05/27/2013,1650.6,N/A,1650.6,1650.6,1650.6
05/24/2013,1650.6,1948013,1651,1655.25,1634.5
05/23/2013,1651.5,1786,1651.25,1652,1651
05/22/2013,1657.75,3268,1657.5,1658,1657
05/21/2013,1666,1209,1665.75,1666.25,1665.75
05/20/2013,1663.75,1784,1663.5,1664.25,1663.25
05/17/2013,1663,1921224,1664.25,1665.75,1648.25
05/16/2013,1648.75,2512,1649.5,1649.75,1648.5
05/15/2013,1654.25,2225,1655.25,1655.75,1653.75
05/14/2013,1647,3313,1647.5,1647.75,1646.75
05/13/2013,1630.5,2380,1630.75,1631,1630.5
05/10/2013,1629.6,1640195,1630.25,1631,1620.25
05/09/2013,1626.25,2269,1626,1626.5,1626
05/08/2013,1628,4086,1628.25,1628.5,1627.75
05/07/2013,1619.75,3758,1620.75,1620.75,1619.25
05/06/2013,1612.25,1060,1612.5,1612.75,1612
05/03/2013,1608.5,1935182,1609,1614.25,1589.5
05/02/2013,1592,1248,1592.25,1592.5,1591.75
05/01/2013,1579.75,4208,1579.25,1580.25,1579
04/30/2013,1593,4077,1593.75,1593.75,1592.75
04/29/2013,1588.25,1778,1588.5,1588.75,1588.25
04/26/2013,1576.5,1335009,1576.5,1582.5,1572.5
04/25/2013,1581.25,2558,1581.5,1582,1580.75
04/24/2013,1573,1947,1573,1573.25,1572
04/23/2013,1573.75,5735,1573.5,1574.75,1573
04/22/2013,1555.75,3138,1557.25,1557.5,1555.5
04/19/2013,1547.6,1862726,1547.5,1550.75,1535.25
04/18/2013,1537,4233,1537,1537.25,1535.25
04/17/2013,1545.5,3490,1544.5,1545.5,1544.25
04/16/2013,1568.25,4902,1569.25,1569.5,1568.25
04/15/2013,1544.25,10657,1542.5,1546.25,1542.25
04/12/2013,1581.9,1807976,1582,1589.75,1575
04/11/2013,1588.25,1732,1588.25,1588.5,1587.5
04/10/2013,1582.25,3246,1583.5,1583.75,1582.25
04/09/2013,1562.25,2224,1563.75,1563.75,1562.25
04/08/2013,1560.75,2531,1560.75,1561.25,1560.75
04/05/2013,1546,2268208,1546,1555.25,1533.25
04/04/2013,1554.75,1856,1554.75,1555.25,1554.25
04/03/2013,1547,5876,1548.5,1549,1546
04/02/2013,1565.75,1910,1566,1566,1565.25
04/01/2013,1556.5,1421,1556.25,1556.75,1556
03/29/2013,1562.7,N/A,1562.7,1562.7,1562.7
03/28/2013,1562.7,1627282,1563,1564.5,1549.75
03/27/2013,1556.25,2741,1556.75,1556.75,1555.5
03/26/2013,1557.5,1377,1558.25,1558.25,1557.25
03/25/2013,1547.25,4640,1548.25,1548.5,1546.75
03/22/2013,1552,1579565,1552.25,1554,1535
03/21/2013,1538.5,2722,1538.5,1539,1538
03/20/2013,1549.25,5498,1549.5,1550,1548.5
03/19/2013,1538.5,6296,1539.25,1539.75,1537.75
03/18/2013,1547.25,1848,1547.25,1547.75,1546.75
03/15/2013,1553.6,1699828,1553.25,1558.75,1549
03/14/2013,1555.25,2853,1554.5,1555.5,1554.5
03/13/2013,1549.75,4321,1550.75,1551,1549.5
03/12/2013,1547,1551,1547.75,1547.75,1546.5
03/11/2013,1555.75,464,1556.75,1557,1555.75
03/08/2013,1549.6,1135710,1550,1553.5,1540.25
03/07/2013,1542.5,3513,1542.75,1543.5,1542
03/06/2013,1539,1931,1539.75,1540,1539
03/05/2013,1539,2266,1539,1539.25,1538.5
03/04/2013,1526.75,3716,1526.75,1527,1526
03/01/2013,1516.5,2544889,1515.75,1519,1499.5
02/28/2013,1511,6215,1512.5,1512.75,1510.25
02/27/2013,1515.5,3880,1516.25,1516.75,1515
02/26/2013,1493.25,2965,1493.25,1493.75,1492.5
02/25/2013,1487,7849,1485.5,1487.5,1485
02/22/2013,1514.6,1761451,1514.75,1515,1502
02/21/2013,1503,4791,1502.25,1503.25,1502
02/20/2013,1507.75,4563,1507.75,1508.25,1507.25
02/19/2013,1528.25,2021,1528.75,1528.75,1528
02/18/2013,1517.1,N/A,1517.1,1517.1,1517.1
02/15/2013,1517.1,1674261,1516.75,1521.75,1511.25
02/14/2013,1518.25,2448,1518.75,1519,1518.25
02/13/2013,1516.25,997,1516.25,1516.5,1516
02/12/2013,1517.75,1883,1517.5,1518,1517.5
02/11/2013,1512.75,1755,1512.5,1513,1512.25
02/08/2013,1512.4,1428025,1513,1515,1503.75
02/07/2013,1504.5,753,1505,1505,1504.5
02/06/2013,1506.75,2100,1507.25,1507.25,1506
02/05/2013,1506.25,2655,1507.25,1507.5,1506
02/04/2013,1493,2023,1492.5,1493.25,1492.25
02/01/2013,1506.7,1771608,1506.75,1510.5,1495.75
01/31/2013,1497.25,4195,1496,1497.5,1495.75
01/30/2013,1495.25,4570,1494.25,1495.75,1494.25
01/29/2013,1504.25,2140,1505,1505.25,1504
01/28/2013,1495.5,1760,1495.5,1496,1495.25
01/25/2013,1495.7,1573008,1495.75,1499.25,1486.75
01/24/2013,1488.75,2805,1487.75,1489.25,1487.75
01/23/2013,1483.75,11064,1483.25,1484.5,1482.75
01/22/2013,1490.5,4062,1490.5,1491.25,1489.75
01/21/2013,1478.9,N/A,1478.9,1478.9,1478.9
01/18/2013,1478.9,1447673,1479,1481,1470.5
01/17/2013,1475,3077,1475.5,1475.5,1474.75
01/16/2013,1464.25,1836,1465,1465,1464.25
01/15/2013,1467,2068,1467,1467.25,1466.25
01/14/2013,1464.75,1765,1465,1465.25,1464.25
01/11/2013,1467.2,1122234,1467,1471.5,1462.25
01/10/2013,1470.5,9464,1469.75,1471.5,1468.75
01/09/2013,1455.25,1697,1456.5,1456.5,1455.25
01/08/2013,1452.25,1814,1451.5,1452.75,1451.25
01/07/2013,1456,2016,1456.75,1456.75,1456
01/04/2013,1457.7,1509781,1458.5,1463,1451.25
01/03/2013,1453.75,1586,1454,1454.5,1453.75
01/02/2013,1454.75,4050,1456,1456.25,1454.5
01/01/2013,1420.1,N/A,1420.1,1420.1,1420.1
12/31/2012,1420.1,1478128,1423,1425.75,1383.5
12/28/2012,1384,1061826,1385,1416.75,1382.25
12/27/2012,1414.5,2618,1413.25,1416,1413.25
12/26/2012,1413.25,1422,1413.25,1413.5,1412.5
12/25/2012,1419.8,N/A,1419.8,1419.8,1419.8
12/24/2012,1419.8,318126,1424.25,1424.5,1417.5
12/21/2012,1425.9,2091728,1426.5,1441.25,1391.25
12/20/2012,1440.75,3809,1441,1441.25,1439.5
12/19/2012,1428,5000,1429,1429.25,1427.5
12/18/2012,1441.5,3794,1440.5,1441.75,1440
12/17/2012,1433.75,368,1433.75,1434,1433.25
12/14/2012,1415.1,1041852,1415.5,1425.5,1411.5
12/13/2012,1418.5,2695,1416.75,1418.75,1416.25
12/12/2012,1427.25,6697,1425.75,1427.75,1425.75
12/11/2012,1431,2886,1431.25,1431.25,1430
12/10/2012,1416.25,3600,1417.5,1417.75,1416
12/07/2012,1416,1771716,1415.5,1422.25,1408.5
12/06/2012,1413.5,2094,1412.25,1413.5,1411.75
12/05/2012,1407.5,1724,1406.5,1408.25,1406.25
12/04/2012,1402.25,4663,1402.75,1403.5,1401.5
12/03/2012,1406,2454,1406,1406.5,1405.75
11/30/2012,1414.4,1680252,1415.25,1419.5,1409.75
11/29/2012,1410.25,5880,1411.5,1412,1409.75
11/28/2012,1404.75,5445,1406.75,1406.75,1404.5
11/27/2012,1396.75,1891,1397.5,1397.5,1396.5
11/26/2012,1404.25,3592,1404,1404.25,1403.5
11/23/2012,1405.3,910642,1391.75,1395.5,1387.25
11/22/2012,1388.3,N/A,1388.3,1388.3,1388.3
11/21/2012,1388.3,805,1389,1389.75,1388.75
11/20/2012,1386,1778,1386,1386.25,1385.5
11/19/2012,1381.5,10482,1380,1381.5,1379.75
11/16/2012,1359.8,2588254,1350.5,1360.5,1340.25
11/15/2012,1350.75,14143,1350.5,1352.25,1350
11/14/2012,1354.75,17411,1353.5,1355,1353
11/13/2012,1373,18722,1374.5,1375.5,1372.75
11/12/2012,1378.25,5960,1378.25,1379,1377.75
11/09/2012,1375.7,2549123,1376,1388,1363.5
11/08/2012,1375.75,13291,1376,1376.75,1375.25
11/07/2012,1394.25,24833,1392.75,1394.5,1389.75
11/06/2012,1425.5,10405,1425,1426.5,1424.25
11/05/2012,1411.5,10089,1410.75,1411.75,1409.75
11/02/2012,1405.5,2088815,1423.75,1431.5,1405
11/01/2012,1423.25,13185,1423.75,1425.5,1423
10/31/2012,1401.25,14082,1401.5,1402.75,1400.5
10/30/2012,1398.25,N/A,1398.25,1398.25,1398.25
10/29/2012,1398.25,6053,1399.25,1400,1396.5
10/26/2012,1407.6,2089836,1405.25,1412.5,1394.5
10/25/2012,1405.75,109597,1405.25,1411,1397
10/24/2012,1406.75,13545,1407,1407.5,1406
10/23/2012,1408.5,12881,1408.25,1408.75,1406.25
10/22/2012,1431.5,14914,1432,1432.5,1430.5
10/19/2012,1424,2399785,1451.25,1453.5,1423.5
10/18/2012,1451.75,13824,1451.25,1451.75,1450
10/17/2012,1456.25,12143,1456.75,1458.25,1456.25
10/16/2012,1450.5,19248,1451.25,1451.5,1448.75
10/15/2012,1436,8913,1435.5,1436.5,1435
10/12/2012,1421.5,1620801,1430.75,1434.5,1420
10/11/2012,1430.25,12966,1430.75,1431,1428
10/10/2012,1422.25,37100,1422.75,1426.25,1421.25
10/09/2012,1436,13485,1436.75,1437.75,1436
10/08/2012,1449,5632,1449.75,1450,1448.75
10/05/2012,1455.5,1679196,1456,1466,1451.25
10/04/2012,1456.5,7524,1456,1456.5,1455.25
10/03/2012,1446.75,11840,1446.5,1447.25,1444
10/02/2012,1440.25,8964,1440.5,1441,1439.25
10/01/2012,1437.5,11170,1436.75,1437.75,1436
09/28/2012,1434.2,2098950,1441.5,1443.5,1429
09/27/2012,1442,8676,1441.5,1442,1440
09/26/2012,1430.5,11307,1430,1430.75,1427.5
09/25/2012,1438.5,13110,1438.25,1438.75,1436.25
09/24/2012,1452.25,11161,1453,1453.25,1451.25
09/21/2012,1451.9,1603572,1455.5,1462.25,1450.5
09/20/2012,1455.75,21397,1455.5,1456.5,1453.5
09/19/2012,1452.25,13425,1452.25,1454,1451.25
09/18/2012,1454.75,8537,1454.75,1455,1453
09/17/2012,1460.75,2293,1460.75,1461.5,1460.25
09/14/2012,1465.8,1291413,1458,1474.75,1456.5
09/13/2012,1458.5,11726,1458,1458.75,1456.5
09/12/2012,1438.75,10208,1438.5,1439.25,1437.5
09/11/2012,1428.75,10621,1430,1430.75,1428.5
09/10/2012,1425.75,21353,1425.75,1426,1424.25
09/07/2012,1438.2,1468529,1432,1438.75,1430.5
09/06/2012,1431.5,14423,1432,1433,1431
09/05/2012,1404.25,9877,1404.5,1405.5,1403.5
09/04/2012,1405.25,19403,1404,1406.5,1403.5
09/03/2012,1405.1,N/A,1405.1,1405.1,1405.1
08/31/2012,1405.1,2046718,1396.75,1412.25,1395.5
08/30/2012,1396.75,9312,1396.75,1397.25,1395.75
08/29/2012,1407.25,9015,1407,1407.5,1406.25
08/28/2012,1409,9494,1408,1409,1407
08/27/2012,1408.5,4491,1408.5,1408.75,1407.5
08/24/2012,1409.8,1571472,1401.25,1412,1395.25
08/23/2012,1401.5,12793,1401.25,1401.5,1399.25
08/22/2012,1411.75,9452,1412,1412.75,1411.25
08/21/2012,1411,12054,1412,1413.5,1410.5
08/20/2012,1415.75,7903,1415.25,1416,1414.5
08/17/2012,1415.2,1138845,1413.5,1416.75,1410.75
08/16/2012,1413.5,10603,1413.5,1415,1413.5
08/15/2012,1403.25,7560,1404,1404.75,1403.25
08/14/2012,1400.5,7650,1400.25,1401.5,1399.75
08/13/2012,1401.75,6932,1402.75,1403,1401.75
08/10/2012,1402.4,1241893,1399.25,1402.75,1392
08/09/2012,1399.5,7298,1399.25,1400.75,1399
08/08/2012,1397.75,6152,1397.5,1398.5,1397
08/07/2012,1397,10656,1396,1397.5,1395.75
08/06/2012,1389.25,9490,1389,1390.75,1388.5
08/03/2012,1389,1943890,1361.25,1390.5,1360
08/02/2012,1360.5,10268,1361.25,1362.5,1360.5
08/01/2012,1371.5,10810,1369.75,1371.5,1368.5
07/31/2012,1372.25,10139,1373,1373.25,1371.75
07/30/2012,1380.5,8341,1380.5,1380.75,1379
07/27/2012,1382.5,2495264,1356,1385,1352.75
07/26/2012,1354.75,12058,1356,1356.75,1354
07/25/2012,1334.75,8386,1335.5,1335.5,1333.5
07/24/2012,1323.25,45695,1323.75,1331.25,1321.25
07/23/2012,1338.5,26712,1337.25,1344,1337
07/20/2012,1358.2,1799655,1371.5,1372,1357
07/19/2012,1371.25,6846,1371.5,1372,1370.5
07/18/2012,1369.75,18802,1371.75,1372,1367.25
07/17/2012,1357.25,9163,1357.75,1359.25,1357
07/16/2012,1346.75,6801,1346.75,1347.5,1346.5
07/13/2012,1351.7,1758313,1330.25,1353.25,1328.75
07/12/2012,1331,10070,1330.25,1331.5,1329
07/11/2012,1338.25,8932,1339.25,1339.25,1338
07/10/2012,1335.25,10063,1335.25,1335.75,1334.75
07/09/2012,1346.25,13397,1347,1347.25,1345.75
07/06/2012,1351.8,1952397,1362,1364,1342.25
07/05/2012,1362,7490,1362,1362.25,1361.75
07/04/2012,1368,N/A,1368,1368,1368
07/03/2012,1368,4271,1368.75,1369.25,1355.25
07/02/2012,1359,11510,1358.5,1359.75,1358.25
06/29/2012,1356.4,2484465,1321,1359.5,1316
06/28/2012,1320.25,15390,1321,1321,1319.75
06/27/2012,1325.75,6957,1324.75,1326,1324.75
06/26/2012,1315.75,7821,1315.25,1316.25,1315
06/25/2012,1306,9817,1306.5,1306.75,1305.75
06/22/2012,1326.8,1858689,1321.75,1331.75,1318.25
06/21/2012,1321.75,19425,1321.75,1322.5,1321.75
06/20/2012,1350.25,11196,1351.5,1351.75,1349.75
06/19/2012,1349,8700,1348.75,1349.75,1348.75
06/18/2012,1340.5,12366,1341.25,1341.25,1340.25
06/15/2012,1337.5,1817112,1326,1338.5,1324.5
06/14/2012,1325.25,20056,1326,1326.25,1325.25
06/13/2012,1308.75,25404,1308.25,1309,1307.5
06/12/2012,1318.25,12006,1318.5,1319,1317.75
06/11/2012,1306,7589,1307.5,1308,1305.5
06/08/2012,1328.7,1333831,1316.25,1329.5,1305.5
06/07/2012,1316.75,14109,1316.25,1317,1316.25
06/06/2012,1316.5,15680,1316,1316.75,1315.5
06/05/2012,1284,10780,1285,1285.25,1283.75
06/04/2012,1273.75,10797,1272.75,1273.75,1272.75
06/01/2012,1273.9,3275763,1306.25,1307.5,1273.5
05/31/2012,1307,16140,1306.25,1307.5,1306
05/30/2012,1307.25,15474,1307.5,1308,1306.5
05/29/2012,1331.25,18308,1331.5,1332,1331
05/28/2012,1315,N/A,1315,1315,1315
05/25/2012,1315,1519593,1323,1329.75,1312
05/24/2012,1322.25,15057,1323,1323.25,1322.25
05/23/2012,1315,12244,1316,1316.25,1314.5
05/22/2012,1313.25,14611,1313.5,1313.5,1313
05/21/2012,1315.5,16393,1314.25,1315.75,1314
05/18/2012,1290.8,2775704,1304,1310.5,1289.75
05/17/2012,1304.5,31480,1304,1305,1303
05/16/2012,1322.5,14781,1321.25,1322.75,1320.75
05/15/2012,1331.25,13989,1330.5,1331.75,1330.25
05/14/2012,1334.75,18039,1334.5,1335,1334.25
05/11/2012,1350,1838951,1347,1363.25,1344
05/10/2012,1348.25,75981,1347,1348.75,1346.25
05/09/2012,1348.25,24269,1347,1348.25,1347
05/08/2012,1359.25,6809,1359.5,1359.5,1359
05/07/2012,1366.25,7661,1366,1366.5,1366
05/04/2012,1362.5,2074503,1387,1389,1361.5
05/03/2012,1386.25,9750,1387,1387.5,1386.25
05/02/2012,1397.75,8048,1397.25,1397.75,1397
05/01/2012,1401.5,13037,1401,1401.75,1401
04/30/2012,1395.25,9481,1395.25,1395.5,1395
04/27/2012,1398.5,1610498,1391,1403,1386.5
04/26/2012,1390.25,46943,1391,1391.5,1389.75
04/25/2012,1387.25,13253,1387.75,1387.75,1387.25
04/24/2012,1375.25,52591,1375,1375.5,1374.75
04/23/2012,1364.5,10989,1364.25,1364.75,1364
04/20/2012,1375.2,1808198,1373.25,1383.25,1371.25
04/19/2012,1373,10761,1373.25,1373.75,1373
04/18/2012,1379.75,10436,1380,1380,1379.5
04/17/2012,1384,14958,1383,1384.25,1383
04/16/2012,1364,10690,1364,1364.25,1363.75
04/13/2012,1365,1925594,1384,1388.5,1363.75
04/12/2012,1384,12716,1384,1384.25,1383.75
04/11/2012,1365.5,8241,1365.25,1366,1365
04/10/2012,1359.5,16497,1360,1360,1359.25
04/09/2012,1376.5,13751,1375.75,1376.5,1375.75
04/06/2012,1390.2,N/A,1390.2,1390.2,1390.2
04/05/2012,1390.2,6838,1391,1397.75,1384
04/04/2012,1393.25,13857,1391.5,1393.5,1391.5
04/03/2012,1408,6744,1407.75,1408,1407.5
04/02/2012,1411.5,9182,1411.25,1411.5,1411
03/30/2012,1403.2,1616797,1398,1406.25,1395.75
03/29/2012,1397.75,11298,1398,1398.25,1397.75
03/28/2012,1400.5,7796,1400.5,1401.25,1400.5
03/27/2012,1405.5,7709,1405.25,1405.75,1405.25
03/26/2012,1415.25,16843,1415,1415.5,1414.75
03/23/2012,1394.1,1559268,1390,1395.25,1380.5
03/22/2012,1389.25,11660,1390,1390,1389.25
03/21/2012,1398.25,8122,1397,1398.25,1397
03/20/2012,1400.25,11192,1400.25,1400.5,1399.5
03/19/2012,1403.75,8663,1404.25,1404.5,1403.75
03/16/2012,1398.5,1377250,1395.5,1400.5,1394
03/15/2012,1395.5,12883,1395.5,1396,1395.25
03/14/2012,1386.25,18296,1385.25,1386.25,1385.25
03/13/2012,1390.5,58764,1390.25,1390.75,1390
03/12/2012,1372.75,8578,1373.25,1373.25,1372.75
03/09/2012,1372.6,1062189,1365.25,1374.5,1363.25
03/08/2012,1365.75,9921,1365.25,1366,1365.25
03/07/2012,1352,9790,1352.25,1352.5,1352
03/06/2012,1343.5,13289,1342.75,1343.5,1342.25
03/05/2012,1363.75,7765,1363.5,1364,1363.25
03/02/2012,1368.8,1458766,1375.5,1377,1365
03/01/2012,1375.5,18320,1375.5,1376,1375.5
02/29/2012,1361.25,23254,1359.75,1361.25,1359.75
02/28/2012,1371.25,8515,1370.75,1371.5,1370.75
02/27/2012,1367.5,14440,1367,1367.75,1366.5
02/24/2012,1363.3,1165224,1364.25,1368.5,1361.5
02/23/2012,1364.25,10154,1364.25,1364.5,1364
02/22/2012,1355.25,6792,1355.25,1355.5,1355
02/21/2012,1360.25,9282,1360.75,1360.75,1360.25
02/20/2012,1359.7,N/A,1359.7,1359.7,1359.7
02/17/2012,1359.7,1247431,1355.25,1361.25,1353
02/16/2012,1355.5,10559,1355.25,1356,1355
02/15/2012,1338.75,16561,1339,1339.5,1338.5
02/14/2012,1347,11827,1347.5,1347.5,1346.75
02/13/2012,1347,14231,1348,1348,1346.5
02/10/2012,1346.25,1713359,1346.75,1347.25,1333.75
02/09/2012,1346.25,10322,1346.75,1347.25,1346.25
02/08/2012,1343,19005,1343.75,1344.25,1342.75
02/07/2012,1344,7500,1343.5,1344,1343.25
02/06/2012,1340.25,8796,1340,1340.75,1340
02/03/2012,1322.25,1704122,1322.5,1342,1320
02/02/2012,1322.25,6554,1322.5,1323,1322.25
02/01/2012,1321.5,10059,1321.25,1322,1321
01/31/2012,1306.75,11338,1307.25,1308,1306.75
01/30/2012,1309.25,8609,1309.25,1309.5,1308.75
01/27/2012,1312.5,1730311,1316,1319.25,1307
01/26/2012,1316.5,8726,1316,1316.75,1315.75
01/25/2012,1320.25,7227,1320.75,1321,1320.25
01/24/2012,1314.5,31564,1315,1315,1314
01/23/2012,1310,10360,1310.5,1310.75,1310
01/20/2012,1310.8,1175481,1309.75,1311.75,1304.75
01/19/2012,1310,13305,1309.75,1310,1309.75
01/18/2012,1303,10170,1303.25,1303.75,1302.75
01/17/2012,1290.75,8910,1290.25,1290.75,1290
01/16/2012,1288.9,N/A,1288.9,1288.9,1288.9
01/13/2012,1288.9,1774678,1291.5,1295,1272.75
01/12/2012,1291.5,8653,1291.5,1292,1291.25
01/11/2012,1287.75,6104,1288.25,1288.75,1287.75
01/10/2012,1284.75,16491,1284.5,1285.25,1284.25
01/09/2012,1275.5,9006,1275.75,1275.75,1275
01/06/2012,1274.2,1444879,1272.25,1282.25,1266.75
01/05/2012,1271.5,15261,1272.25,1272.5,1271.5
01/04/2012,1272.75,6509,1273,1273,1272.25
01/03/2012,1273,7959,1273,1273.5,1272.75
01/02/2012,1252.6,N/A,1252.6,1252.6,1252.6
12/30/2011,1252.6,452715,1256.5,1260.5,1250.75
12/29/2011,1257,4116,1256.5,1257,1256.5
12/28/2011,1246,5816,1245.5,1246,1245.25
12/27/2011,1259.25,3998,1259.25,1259.75,1259
12/26/2011,1260.3,N/A,1260.3,1260.3,1260.3
12/23/2011,1260.3,536701,1251,1260.75,1248.75
12/22/2011,1251.25,8722,1251,1251.5,1251
12/21/2011,1236,9453,1236.75,1236.75,1235
12/20/2011,1236.25,14922,1235.25,1236.5,1235.25
12/19/2011,1201,6025,1200,1201,1200
12/16/2011,1210.9,2182870,1212.5,1225,1208.25
12/15/2011,1213,15056,1212.5,1213.5,1212.25
12/14/2011,1204.5,9422,1205.5,1205.75,1204
12/13/2011,1227.75,3776,1226.25,1227.75,1226.25
12/12/2011,1236.5,6913,1234.5,1236.75,1234.5
12/09/2011,1258.8,1143395,1233.5,1260.5,1228.5
12/08/2011,1234.5,11077,1233.5,1235.25,1233.5
12/07/2011,1265.5,19099,1265.5,1266.25,1264.75
12/06/2011,1256.25,10147,1255.75,1256.5,1254.75
12/05/2011,1253.25,17286,1253.25,1253.5,1251.75
12/02/2011,1243.5,2177069,1243.25,1262.75,1242
12/01/2011,1243.75,5988,1243.25,1243.75,1243
11/30/2011,1244,20487,1244.75,1244.75,1243.25
11/29/2011,1190.5,30340,1191.75,1193,1190.5
11/28/2011,1190,14064,1191.25,1191.75,1190
11/25/2011,1153.5,1518073,1160,1171.25,1147.5
11/24/2011,1153.4,N/A,1153.4,1153.4,1153.4
11/23/2011,1153.4,1518073,1160,1171.25,1147.5
11/22/2011,1182.5,8559,1183.5,1183.5,1181
11/21/2011,1188.75,24031,1189,1189,1187.25
11/18/2011,1213.9,2171965,1214.75,1229.75,1208.75
11/17/2011,1213.75,11629,1214.75,1215.25,1213.75
11/16/2011,1228.5,19878,1229.5,1230.25,1228.5
11/15/2011,1254.75,8241,1254.5,1255,1254.25
11/14/2011,1250,7474,1250.75,1251.25,1250
11/11/2011,1261.6,1601758,1238,1264.75,1233.75
11/10/2011,1237.25,8016,1238,1238,1236.75
11/09/2011,1225.25,15056,1226.5,1227,1225
11/08/2011,1272.25,7421,1273.25,1273.25,1272
11/07/2011,1259.25,20188,1261.75,1262,1259
11/04/2011,1251.1,2242372,1246.5,1258.75,1234.5
11/03/2011,1256,9606,1256,1256.5,1255.25
11/02/2011,1236.25,12019,1236.75,1238,1236.25
11/01/2011,1225.25,13053,1225.5,1225.75,1224.25
10/31/2011,1242.5,32697,1242.25,1243.75,1242
10/28/2011,1280.9,1912116,1282.25,1284.25,1272.75
10/27/2011,1282.25,13874,1282.25,1282.5,1281.25
10/26/2011,1241.25,17924,1242,1242.25,1240.75
10/25/2011,1225.75,10969,1225.75,1225.75,1224.5
10/24/2011,1246.5,13763,1247.75,1248.25,1246.25
10/21/2011,1235.2,2108610,1209.25,1235.75,1208
10/20/2011,1209.75,7777,1209.25,1210.25,1209.25
10/19/2011,1209.5,11185,1208.5,1209.75,1208.25
10/18/2011,1217.5,52719,1216.5,1218,1215.25
10/17/2011,1192,28114,1190.25,1192,1189.75
10/14/2011,1219.2,2194991,1199,1221.5,1193
10/13/2011,1198.5,10321,1199,1199.25,1198.25
10/12/2011,1199.75,14469,1198.75,1199.75,1198.5
10/11/2011,1186.25,17934,1187,1187,1186.25
10/10/2011,1189.75,13749,1189,1189.75,1188.75
10/07/2011,1154.9,2865529,1157.75,1173.75,1144.75
10/06/2011,1157.25,8967,1157.75,1158.25,1157.25
10/05/2011,1134.5,7573,1135.75,1136,1134.25
